               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 106,            0.027071,            0.015055,            0.009184,             0.73804,             0.64045,             0.72693,             0.46522,            0.020754,           0.0075932,           0.0030598,           0.0020674,           0.0020674,           0.0093174
                 107,              0.0267,            0.014154,           0.0093362,             0.73211,             0.64883,             0.72792,             0.46369,            0.020969,           0.0075516,           0.0030602,           0.0020753,           0.0020753,           0.0089253
                 108,            0.027366,            0.015279,            0.010107,             0.67692,              0.6995,              0.7293,             0.46584,             0.02074,           0.0075597,            0.003032,            0.002083,            0.002083,            0.008533
                 109,            0.025811,            0.014774,           0.0091422,             0.75433,             0.65755,             0.72931,               0.478,            0.020572,           0.0075312,           0.0029903,           0.0020904,           0.0020904,           0.0081404
                 110,            0.026436,             0.01485,           0.0088797,             0.75116,              0.6552,             0.72945,             0.48221,            0.020225,           0.0075113,            0.002973,           0.0020975,           0.0020975,           0.0077475
                 111,            0.026433,            0.014861,           0.0088868,             0.74605,             0.66307,              0.7316,             0.46391,            0.021313,           0.0074613,           0.0029574,           0.0021043,           0.0021043,           0.0073543
                 112,            0.025755,            0.013412,           0.0085987,             0.77479,             0.65704,             0.73306,              0.4752,            0.020585,           0.0074621,           0.0029489,           0.0021109,           0.0021109,           0.0069609
                 113,            0.026894,             0.01627,           0.0089428,             0.78887,             0.64168,             0.73919,             0.47809,            0.020764,           0.0074454,           0.0029235,           0.0021172,           0.0021172,           0.0065672
                 114,            0.026521,            0.014377,           0.0093333,             0.78277,             0.64637,             0.73882,             0.48535,            0.020298,           0.0074368,           0.0028991,           0.0021232,           0.0021232,           0.0061732
                 115,            0.027036,            0.015141,           0.0095561,             0.75861,             0.67405,             0.74392,             0.49179,            0.020081,           0.0074054,           0.0029078,           0.0021289,           0.0021289,           0.0057789
                 116,            0.026694,            0.014531,           0.0092523,             0.77714,             0.67072,             0.74613,             0.49901,            0.020334,           0.0073936,           0.0028943,           0.0021344,           0.0021344,           0.0053844
                 117,            0.026247,            0.013227,           0.0085993,             0.77769,             0.67363,             0.74459,             0.49594,            0.020433,           0.0073935,           0.0028962,           0.0021396,           0.0021396,           0.0049896
                 118,            0.026277,            0.013626,           0.0092014,             0.79501,             0.66621,             0.74841,             0.49775,            0.020318,           0.0073829,            0.002883,           0.0021445,           0.0021445,           0.0045945
                 119,            0.026428,            0.015302,           0.0079411,              0.7157,             0.69959,             0.74573,             0.49294,            0.020017,            0.007369,           0.0028701,           0.0021492,           0.0021492,           0.0041992
                 120,            0.026501,            0.015355,           0.0094479,             0.77675,             0.65394,             0.74477,             0.48035,            0.020543,           0.0073612,           0.0028559,           0.0021536,           0.0021536,           0.0038036
                 121,            0.027401,            0.014401,            0.010059,             0.74327,             0.68201,             0.74566,             0.47797,            0.020631,           0.0073651,           0.0028325,           0.0021577,           0.0021577,           0.0034077
                 122,             0.02521,            0.013314,           0.0079517,             0.79328,             0.65795,             0.74246,             0.46925,            0.020773,            0.007366,           0.0028003,           0.0021616,           0.0021616,           0.0030116
                 123,            0.025983,            0.013401,           0.0082728,             0.75694,             0.68635,             0.74477,             0.47876,             0.02064,           0.0073468,           0.0027725,           0.0021652,           0.0021652,           0.0026152
                 124,            0.026826,            0.015798,           0.0093747,             0.74034,             0.68562,             0.73856,             0.47543,            0.020471,           0.0073105,           0.0027611,           0.0021685,           0.0021685,           0.0022185
                 125,            0.027224,            0.015256,           0.0095648,             0.74412,             0.69069,             0.74555,             0.49896,             0.01987,             0.00729,           0.0027787,           0.0021564,           0.0021564,           0.0021564
                 126,             0.02623,            0.015587,           0.0086893,             0.74467,             0.69642,             0.74673,             0.49308,            0.019988,           0.0072784,           0.0027674,           0.0021564,           0.0021564,           0.0021564
                 127,            0.026306,            0.013649,           0.0085503,             0.74199,             0.69509,             0.75077,             0.49068,            0.020155,           0.0072311,           0.0027311,           0.0021422,           0.0021422,           0.0021422
                 128,            0.027076,            0.014248,           0.0096059,              0.7608,             0.68621,              0.7504,             0.49558,             0.02001,            0.007225,           0.0027063,           0.0021279,           0.0021279,           0.0021279
                 129,            0.026178,            0.013724,           0.0087778,             0.76002,             0.68925,             0.75235,             0.48854,            0.020132,           0.0072143,           0.0027057,           0.0021135,           0.0021135,           0.0021135
                 130,            0.026211,            0.014889,           0.0082613,             0.74586,             0.70556,             0.75506,             0.50105,            0.020079,           0.0071962,           0.0026729,           0.0020991,           0.0020991,           0.0020991
                 131,            0.027239,            0.014853,           0.0088286,             0.75872,              0.7034,             0.75377,             0.49906,            0.020218,           0.0071819,           0.0026382,           0.0020847,           0.0020847,           0.0020847
                 132,            0.026059,            0.013775,           0.0087387,             0.78132,             0.69922,             0.75683,              0.5089,            0.019778,           0.0071827,           0.0026166,           0.0020703,           0.0020703,           0.0020703
                 133,            0.026053,            0.015071,           0.0086309,             0.78693,             0.70251,             0.75674,             0.49218,            0.019843,            0.007186,           0.0026073,           0.0020558,           0.0020558,           0.0020558
                 134,            0.026105,            0.014433,           0.0095891,             0.77219,              0.7074,             0.75805,             0.49647,            0.019893,           0.0071667,           0.0025989,           0.0020413,           0.0020413,           0.0020413
                 135,            0.025922,            0.013632,           0.0089296,             0.76406,             0.71098,             0.75812,             0.50075,            0.019913,           0.0071402,           0.0025875,           0.0020268,           0.0020268,           0.0020268
                 136,            0.023818,             0.01326,           0.0069254,             0.77153,             0.71038,             0.75774,              0.5062,            0.019993,           0.0071251,           0.0025662,           0.0020123,           0.0020123,           0.0020123
                 137,            0.025034,            0.012529,           0.0076264,             0.77221,             0.70594,             0.75865,             0.50785,            0.019497,           0.0071152,           0.0025462,           0.0019977,           0.0019977,           0.0019977
                 138,            0.025391,            0.012057,           0.0081229,             0.77763,             0.70288,             0.75433,             0.50537,            0.019669,           0.0071074,           0.0025266,           0.0019831,           0.0019831,           0.0019831
                 139,             0.02588,            0.013804,           0.0088408,             0.77391,             0.70473,             0.75723,             0.50424,            0.019611,           0.0070696,           0.0025087,           0.0019685,           0.0019685,           0.0019685
                 140,            0.025759,            0.014914,            0.009042,             0.77646,             0.70572,             0.76188,             0.50963,            0.019598,           0.0070465,           0.0025079,           0.0019538,           0.0019538,           0.0019538
                 141,            0.024732,            0.013785,           0.0079915,             0.78444,             0.70835,             0.76536,             0.51447,             0.01986,           0.0070227,           0.0024976,           0.0019392,           0.0019392,           0.0019392
                 142,             0.02602,            0.014153,           0.0083413,              0.8056,             0.69246,             0.76376,             0.51563,            0.020182,           0.0070048,           0.0024713,           0.0019245,           0.0019245,           0.0019245
                 143,            0.025244,            0.013578,           0.0080568,             0.79862,             0.70265,             0.76441,             0.50726,            0.019599,           0.0070193,           0.0024659,           0.0019098,           0.0019098,           0.0019098
                 144,            0.026086,            0.014307,           0.0088413,             0.78926,             0.70906,             0.76214,             0.50553,            0.019684,           0.0070289,           0.0024634,           0.0018951,           0.0018951,           0.0018951
                 145,            0.025547,            0.015706,           0.0080649,             0.78061,             0.71649,             0.76272,             0.50396,            0.019945,           0.0070209,           0.0024636,           0.0018804,           0.0018804,           0.0018804
                 146,            0.026884,            0.015921,           0.0095545,             0.77559,             0.72542,             0.76369,             0.51747,            0.019262,               0.007,           0.0024524,           0.0018657,           0.0018657,           0.0018657
                 147,            0.025874,            0.012459,           0.0089179,             0.77502,             0.72416,             0.76591,             0.51697,            0.019322,           0.0069897,           0.0024333,            0.001851,            0.001851,            0.001851
                 148,            0.024869,            0.012831,           0.0075753,             0.77728,             0.72222,             0.76565,              0.5322,            0.018978,           0.0069868,           0.0024145,           0.0018362,           0.0018362,           0.0018362
                 149,            0.024858,            0.013236,           0.0083268,             0.78941,               0.704,             0.76201,             0.52648,            0.019239,           0.0069668,           0.0023976,           0.0018215,           0.0018215,           0.0018215
                 150,            0.025342,            0.014121,           0.0084985,             0.80251,             0.71087,             0.76589,             0.52759,            0.019038,           0.0069716,           0.0023841,           0.0018067,           0.0018067,           0.0018067
                 151,            0.026091,            0.011922,           0.0086075,              0.7983,             0.70859,             0.76704,             0.52562,            0.019119,           0.0069498,           0.0023645,            0.001792,            0.001792,            0.001792
                 152,            0.024921,            0.012187,           0.0081014,             0.78935,             0.71187,             0.76367,             0.51916,            0.019171,           0.0069462,           0.0023466,           0.0017773,           0.0017773,           0.0017773
                 153,            0.026662,            0.016646,           0.0090339,             0.78574,             0.71339,             0.76684,             0.53221,            0.019029,           0.0069208,           0.0023465,           0.0017625,           0.0017625,           0.0017625
                 154,            0.025288,            0.013817,           0.0077149,             0.79915,             0.71765,              0.7668,             0.52999,            0.018993,           0.0069033,           0.0023379,           0.0017478,           0.0017478,           0.0017478
                 155,              0.0246,            0.014943,           0.0078852,             0.80885,             0.70277,             0.76694,             0.52904,            0.018827,           0.0068774,            0.002328,            0.001733,            0.001733,            0.001733
