               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  72,            0.035463,            0.017593,            0.014894,             0.61345,             0.32452,             0.37322,             0.22069,            0.034837,             0.01137,            0.011078,           0.0016431,           0.0016431,            0.022493
                  73,            0.036923,            0.018426,            0.015134,             0.57645,             0.31676,             0.33677,             0.21521,              0.0348,            0.011389,            0.011521,           0.0016597,           0.0016597,             0.02211
                  74,            0.035971,            0.017873,            0.015407,             0.58252,             0.29727,             0.30926,             0.19228,            0.035304,            0.011694,            0.012282,            0.001676,            0.001676,            0.021726
                  75,             0.03667,            0.019896,            0.014646,             0.63003,             0.34951,             0.39254,             0.24319,            0.034023,            0.011075,            0.010231,           0.0016921,           0.0016921,            0.021342
                  76,            0.035914,            0.019985,            0.014819,             0.61399,             0.30094,              0.3495,             0.20838,            0.034757,            0.011583,            0.011459,           0.0017079,           0.0017079,            0.020958
                  77,            0.036437,            0.018403,            0.015104,             0.69219,             0.29482,             0.35469,             0.21749,            0.034392,            0.011326,            0.011187,           0.0017236,           0.0017236,            0.020574
                  78,            0.036743,             0.01929,            0.014729,             0.59787,             0.36235,             0.39247,             0.24396,            0.034442,            0.011261,            0.010691,           0.0017389,           0.0017389,            0.020189
                  79,            0.036887,            0.018445,            0.014716,             0.64003,              0.3618,             0.42245,             0.27311,            0.033454,            0.010954,           0.0096402,           0.0017541,           0.0017541,            0.019804
                  80,            0.036858,            0.018841,            0.014867,             0.54894,             0.35241,             0.37965,             0.24018,            0.034156,            0.011202,            0.010534,            0.001769,            0.001769,            0.019419
                  81,            0.034506,            0.016872,            0.014001,             0.55525,             0.37533,             0.39537,             0.24938,            0.033855,            0.011331,            0.010398,           0.0017836,           0.0017836,            0.019034
                  82,            0.035255,            0.019352,            0.014032,              0.5682,             0.38582,             0.40804,             0.25616,            0.033333,             0.01111,           0.0095294,           0.0017981,           0.0017981,            0.018648
                  83,            0.036842,            0.019653,            0.015887,             0.56389,             0.33334,             0.35413,             0.21263,             0.03474,            0.011226,            0.011708,           0.0018122,           0.0018122,            0.018262
                  84,            0.036023,            0.018545,            0.014099,             0.51284,             0.33726,             0.36915,             0.23529,             0.03342,            0.011309,            0.010375,           0.0018262,           0.0018262,            0.017876
                  85,            0.037201,            0.018757,            0.015942,             0.66999,             0.29282,             0.35007,             0.21175,            0.034563,            0.011447,            0.011909,           0.0018398,           0.0018398,             0.01749
                  86,            0.034705,             0.01925,            0.012908,             0.71704,             0.33973,             0.41868,             0.25371,            0.034031,            0.011107,            0.010446,           0.0018533,           0.0018533,            0.017103
                  87,            0.035744,            0.017231,            0.013394,             0.58497,             0.38713,             0.41468,             0.25114,            0.033512,            0.010805,           0.0093055,           0.0018664,           0.0018664,            0.016716
                  88,            0.035683,            0.017873,            0.014363,             0.58935,             0.35773,             0.39496,             0.24485,            0.034031,             0.01113,            0.010161,           0.0018794,           0.0018794,            0.016329
                  89,            0.035343,            0.019539,            0.013598,             0.59826,             0.38767,             0.41915,             0.26276,            0.033492,            0.010885,           0.0095742,            0.001892,            0.001892,            0.015942
                  90,            0.036562,            0.017929,            0.015178,             0.57638,             0.36314,             0.38911,             0.23733,            0.033818,            0.011264,            0.010745,           0.0019045,           0.0019045,            0.015554
                  91,            0.033971,            0.016022,            0.012704,             0.59655,             0.39538,             0.41938,             0.26431,             0.03289,            0.010928,           0.0090271,           0.0019166,           0.0019166,            0.015167
                  92,            0.035167,            0.018095,            0.014329,             0.54369,             0.38416,             0.39018,             0.24153,            0.033178,            0.011194,           0.0098455,           0.0019285,           0.0019285,            0.014779
                  93,            0.035066,            0.020696,            0.012454,             0.59624,             0.34816,              0.4022,             0.25506,            0.033223,            0.011182,            0.009777,           0.0019401,           0.0019401,             0.01439
                  94,            0.035747,            0.019319,            0.013258,             0.59563,             0.40157,             0.43242,             0.27178,            0.032938,             0.01079,           0.0088765,           0.0019515,           0.0019515,            0.014002
                  95,            0.034489,            0.017777,            0.013291,             0.58985,             0.33836,             0.39094,             0.24219,            0.033698,             0.01107,           0.0096936,           0.0019626,           0.0019626,            0.013613
                  96,            0.036325,            0.019442,            0.014415,             0.58382,             0.36311,             0.39898,             0.25531,            0.033303,            0.010979,           0.0096676,           0.0019735,           0.0019735,            0.013223
                  97,             0.03523,            0.019482,             0.01333,             0.48831,             0.41254,             0.40436,             0.25598,            0.033504,            0.011028,           0.0098815,           0.0019841,           0.0019841,            0.012834
                  98,            0.037911,            0.020318,             0.01473,             0.61789,             0.38367,             0.41919,             0.26074,            0.033127,            0.010969,            0.009153,           0.0019944,           0.0019944,            0.012444
                  99,            0.034485,            0.016717,            0.013045,             0.55064,             0.38233,             0.40181,             0.24999,            0.033671,            0.010943,           0.0095132,           0.0020045,           0.0020045,            0.012054
                 100,            0.035447,             0.01872,            0.013865,             0.72059,              0.3783,             0.46132,             0.29517,            0.032081,            0.010508,           0.0079319,           0.0020143,           0.0020143,            0.011664
                 101,            0.035322,            0.017747,             0.01312,             0.54083,             0.44539,             0.46202,             0.29454,            0.032141,            0.010489,           0.0076713,           0.0020238,           0.0020238,            0.011274
                 102,            0.032873,            0.016151,            0.012585,             0.69331,             0.36548,             0.44728,             0.28541,             0.03241,            0.010672,           0.0086783,           0.0020331,           0.0020331,            0.010883
                 103,             0.03587,            0.018424,             0.01407,             0.55881,             0.33847,             0.37721,             0.23525,            0.033415,            0.011025,            0.010736,           0.0020421,           0.0020421,            0.010492
                 104,             0.03656,               0.019,            0.014782,             0.44897,             0.43895,             0.42992,              0.2704,            0.032713,            0.010727,           0.0090427,           0.0020508,           0.0020508,            0.010101
                 105,            0.035735,            0.018359,            0.013155,              0.6665,             0.41126,             0.46161,             0.29407,            0.032054,            0.010479,           0.0083306,           0.0020592,           0.0020592,           0.0097092
                 106,            0.034947,            0.019426,            0.012981,             0.61225,             0.40514,             0.43105,             0.27034,              0.0326,             0.01058,           0.0087362,           0.0020674,           0.0020674,           0.0093174
                 107,            0.035037,            0.018148,            0.012587,             0.66428,             0.39478,             0.44458,              0.2809,            0.032619,            0.010639,           0.0084949,           0.0020753,           0.0020753,           0.0089253
                 108,             0.03512,            0.017215,            0.012471,             0.60832,             0.24622,             0.28018,              0.1722,            0.036259,            0.012332,            0.013771,            0.002083,            0.002083,            0.008533
                 109,             0.03523,            0.020045,             0.01255,             0.61241,             0.32035,             0.36636,              0.2243,            0.034526,            0.011168,            0.010779,           0.0020904,           0.0020904,           0.0081404
                 110,            0.034783,            0.018039,            0.012905,             0.57907,             0.45634,             0.48751,             0.31392,            0.031592,            0.010259,           0.0072491,           0.0020975,           0.0020975,           0.0077475
                 111,            0.035036,            0.018995,            0.012737,             0.55074,             0.34435,             0.37299,             0.23266,            0.033357,            0.011322,            0.010376,           0.0021043,           0.0021043,           0.0073543
                 112,            0.034622,            0.019026,            0.013797,             0.53167,             0.34697,             0.36961,              0.2287,            0.033666,            0.011171,            0.010518,           0.0021109,           0.0021109,           0.0069609
                 113,            0.035864,            0.020167,            0.013424,             0.62309,             0.34052,             0.40499,             0.26076,            0.032679,            0.010857,            0.009021,           0.0021172,           0.0021172,           0.0065672
                 114,            0.034015,             0.01752,            0.011608,             0.69551,             0.39915,             0.48291,              0.3118,            0.031678,            0.010378,           0.0078093,           0.0021232,           0.0021232,           0.0061732
                 115,            0.034717,            0.016733,            0.012506,             0.65564,             0.40624,             0.44331,             0.28728,            0.032853,            0.010749,           0.0087743,           0.0021289,           0.0021289,           0.0057789
                 116,            0.034106,            0.017803,            0.011468,             0.64518,             0.41366,             0.48724,             0.31059,            0.031879,            0.010519,           0.0076891,           0.0021344,           0.0021344,           0.0053844
                 117,            0.034076,            0.019584,            0.012495,             0.62411,              0.3863,             0.45557,             0.28405,            0.031962,            0.010521,           0.0079982,           0.0021396,           0.0021396,           0.0049896
                 118,            0.034673,            0.018276,            0.012613,             0.52245,              0.3918,             0.39837,             0.23543,            0.033347,            0.010959,            0.010068,           0.0021445,           0.0021445,           0.0045945
                 119,            0.034951,            0.017819,            0.012777,             0.60938,             0.37496,             0.42548,              0.2587,            0.033018,            0.010772,           0.0089536,           0.0021492,           0.0021492,           0.0041992
                 120,            0.034654,            0.016808,            0.013428,             0.79252,             0.33994,             0.46212,             0.28777,             0.03202,            0.010632,           0.0081037,           0.0021536,           0.0021536,           0.0038036
                 121,            0.033588,            0.016486,            0.012202,             0.70747,             0.39893,             0.50344,             0.30932,            0.031414,            0.010203,           0.0071644,           0.0021577,           0.0021577,           0.0034077
                 122,            0.035508,            0.018915,            0.013172,             0.60897,             0.41784,             0.46407,              0.2933,            0.031293,            0.010296,            0.007322,           0.0021616,           0.0021616,           0.0030116
                 123,            0.034914,            0.016712,            0.013098,             0.71671,             0.21132,             0.25409,             0.14623,            0.036747,            0.012722,             0.01463,           0.0021652,           0.0021652,           0.0026152
                 124,            0.032968,             0.01766,             0.01222,             0.61534,             0.46487,             0.48207,             0.29881,            0.031701,            0.010419,           0.0074716,           0.0021685,           0.0021685,           0.0022185
                 125,            0.034296,            0.018183,            0.013134,             0.64046,             0.41735,             0.48066,                0.31,            0.031832,            0.010337,           0.0073128,           0.0021564,           0.0021564,           0.0021564
                 126,            0.032783,            0.016921,            0.011091,             0.63796,             0.40932,             0.47621,             0.30622,            0.032019,            0.010644,            0.007886,           0.0021564,           0.0021564,           0.0021564
                 127,            0.034442,            0.017932,            0.012416,             0.66086,             0.42207,             0.48478,             0.30527,            0.031305,            0.010321,           0.0073986,           0.0021422,           0.0021422,           0.0021422
                 128,            0.033846,            0.017474,             0.01235,             0.56154,             0.44586,             0.47245,             0.29888,            0.031757,            0.010454,           0.0077951,           0.0021279,           0.0021279,           0.0021279
                 129,            0.034428,            0.016481,             0.01272,             0.72258,             0.40744,             0.50016,              0.3237,             0.03113,            0.010064,           0.0070263,           0.0021135,           0.0021135,           0.0021135
                 130,              0.0355,            0.018171,            0.012202,             0.58817,             0.42674,             0.47434,             0.30061,            0.031361,            0.010302,           0.0073624,           0.0020991,           0.0020991,           0.0020991
                 131,            0.036485,             0.01839,            0.013897,             0.66425,              0.4587,             0.52407,             0.34259,            0.030593,           0.0098208,           0.0065535,           0.0020847,           0.0020847,           0.0020847
