               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 123,            0.030151,            0.015991,            0.011435,             0.50441,             0.46796,             0.48299,             0.30797,            0.029663,           0.0098027,           0.0074586,           0.0021652,           0.0021652,           0.0026152
                 124,            0.031594,            0.017192,            0.012886,             0.56312,             0.42769,             0.46828,             0.29141,            0.029921,           0.0098265,           0.0075984,           0.0021685,           0.0021685,           0.0022185
                 125,            0.031841,            0.017031,            0.013415,              0.5696,               0.486,              0.5173,             0.31727,            0.028957,            0.009592,           0.0068342,           0.0021564,           0.0021564,           0.0021564
                 126,            0.029637,            0.016689,            0.012022,             0.65006,             0.43296,             0.51041,              0.3096,            0.029228,            0.009631,           0.0072361,           0.0021564,           0.0021564,           0.0021564
                 127,            0.031122,            0.016916,            0.012195,               0.608,             0.32222,             0.37731,             0.22716,            0.031439,            0.010747,              0.0106,           0.0021422,           0.0021422,           0.0021422
                 128,            0.031333,            0.016023,            0.012249,             0.64249,             0.46722,             0.51757,             0.33018,            0.029139,           0.0096108,           0.0071656,           0.0021279,           0.0021279,           0.0021279
                 129,            0.030707,            0.016517,            0.012445,              0.6936,             0.48531,             0.54623,             0.34423,            0.028454,           0.0093884,           0.0062107,           0.0021135,           0.0021135,           0.0021135
                 130,            0.029412,            0.015644,            0.010554,             0.62093,             0.49868,             0.53925,             0.33967,            0.028419,           0.0094416,            0.006342,           0.0020991,           0.0020991,           0.0020991
                 131,            0.030756,             0.01737,            0.012078,             0.69529,             0.48279,             0.55011,             0.33422,            0.028406,           0.0093373,           0.0059692,           0.0020847,           0.0020847,           0.0020847
                 132,            0.029918,            0.016786,            0.011134,             0.70895,             0.41073,             0.47532,             0.29688,            0.029979,             0.01005,           0.0083872,           0.0020703,           0.0020703,           0.0020703
                 133,            0.031025,            0.015796,            0.012568,             0.68249,             0.44222,             0.50618,             0.32587,            0.028876,           0.0095316,           0.0066317,           0.0020558,           0.0020558,           0.0020558
                 134,            0.031217,            0.017271,            0.012881,             0.69902,             0.43864,             0.51228,             0.31897,            0.028657,           0.0095819,           0.0067685,           0.0020413,           0.0020413,           0.0020413
                 135,             0.03107,            0.015811,            0.011342,             0.72067,             0.45835,             0.52584,             0.32436,            0.028654,           0.0094562,           0.0063694,           0.0020268,           0.0020268,           0.0020268
                 136,            0.029726,            0.016065,             0.01041,             0.67371,             0.47467,             0.54409,             0.33826,            0.028366,           0.0094496,           0.0062849,           0.0020123,           0.0020123,           0.0020123
                 137,             0.02981,            0.014517,             0.01125,             0.72982,             0.46401,             0.53358,              0.3357,            0.028139,           0.0094475,           0.0062027,           0.0019977,           0.0019977,           0.0019977
                 138,            0.029862,            0.015577,            0.010982,             0.70721,             0.45237,             0.52896,             0.33683,             0.02819,           0.0094143,           0.0061044,           0.0019831,           0.0019831,           0.0019831
                 139,            0.029525,             0.01653,            0.010869,             0.77653,             0.46647,             0.55929,             0.35723,            0.027902,           0.0093081,           0.0055692,           0.0019685,           0.0019685,           0.0019685
                 140,            0.029744,            0.017815,            0.011159,             0.77828,             0.47077,             0.56729,             0.35359,            0.027898,           0.0092736,           0.0055386,           0.0019538,           0.0019538,           0.0019538
                 141,             0.02966,            0.015031,           0.0098445,               0.671,             0.49802,             0.55871,             0.33984,            0.028183,           0.0092818,           0.0059212,           0.0019392,           0.0019392,           0.0019392
                 142,            0.030842,            0.016136,            0.012302,             0.57039,             0.53756,             0.55101,             0.33889,            0.028374,            0.009271,           0.0057888,           0.0019245,           0.0019245,           0.0019245
                 143,            0.030519,            0.015828,            0.010508,             0.69281,             0.51776,             0.55703,             0.34711,            0.028059,           0.0092317,           0.0057628,           0.0019098,           0.0019098,           0.0019098
                 144,            0.029881,            0.016706,            0.010983,             0.68123,             0.49671,             0.55193,             0.34889,            0.028147,           0.0092617,           0.0058695,           0.0018951,           0.0018951,           0.0018951
                 145,            0.029542,            0.016379,            0.011337,              0.7461,             0.49639,             0.55787,             0.35649,            0.027709,           0.0091845,           0.0055455,           0.0018804,           0.0018804,           0.0018804
                 146,            0.030796,            0.017852,            0.011859,             0.77817,              0.4687,             0.56493,             0.36124,            0.027608,            0.009188,           0.0055791,           0.0018657,           0.0018657,           0.0018657
                 147,            0.030899,            0.017388,            0.010775,             0.74429,             0.50019,             0.57523,             0.36878,            0.027369,           0.0090819,           0.0053274,            0.001851,            0.001851,            0.001851
                 148,            0.028875,            0.014222,            0.010389,             0.75288,             0.48939,             0.57486,             0.36445,            0.027498,           0.0090817,           0.0054556,           0.0018362,           0.0018362,           0.0018362
                 149,             0.02993,            0.016055,            0.010947,             0.65515,             0.52755,              0.5711,             0.37185,            0.027285,           0.0090403,           0.0054011,           0.0018215,           0.0018215,           0.0018215
                 150,            0.030354,            0.016435,            0.011543,             0.65016,             0.52632,             0.55413,              0.3482,            0.027685,           0.0091443,           0.0057272,           0.0018067,           0.0018067,           0.0018067
