               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 126,            0.050578,            0.019187,            0.029203,             0.18345,          0.00022268,          2.5592e-05,          6.9873e-06,            0.052233,            0.014075,            0.028193,           0.0021564,           0.0021564,           0.0021564
                 127,            0.051322,            0.024055,            0.028481,             0.19744,          0.00022268,           2.018e-05,          5.1025e-06,            0.052407,            0.014097,            0.028267,           0.0021422,           0.0021422,           0.0021422
                 128,            0.051378,             0.02243,            0.028578,          0.00034113,           0.0042566,          5.1872e-05,          1.4978e-05,            0.052407,            0.014139,            0.028244,           0.0021279,           0.0021279,           0.0021279
                 129,            0.051037,            0.021901,            0.028662,             0.22623,          0.00016701,           2.285e-05,          7.9878e-06,             0.05258,            0.014549,            0.028316,           0.0021135,           0.0021135,           0.0021135
                 130,            0.051099,             0.02057,            0.027586,             0.18351,          0.00016701,          2.0323e-05,          8.6061e-06,            0.052705,            0.014991,            0.028251,           0.0020991,           0.0020991,           0.0020991
                 131,            0.051652,            0.024316,            0.028915,           0.0011444,            0.005541,          0.00014404,          2.7636e-05,              0.0526,            0.014244,            0.028357,           0.0020847,           0.0020847,           0.0020847
                 132,             0.05141,            0.021028,            0.028369,             0.28208,          0.00061237,          5.4411e-05,          1.0746e-05,            0.053369,            0.014256,            0.028459,           0.0020703,           0.0020703,           0.0020703
                 133,            0.050977,            0.022906,            0.028356,          4.0444e-05,          0.00022268,          1.2887e-06,          5.4103e-07,            0.054674,            0.020542,            0.029579,           0.0020558,           0.0020558,           0.0020558
                 134,            0.051144,            0.022382,            0.028205,            0.070489,          0.00016701,          4.9186e-06,           1.144e-06,            0.053387,            0.017441,            0.028785,           0.0020413,           0.0020413,           0.0020413
                 135,            0.051065,            0.022257,             0.02865,             0.11276,          0.00083505,          1.3988e-05,          3.5502e-06,            0.052603,             0.01554,            0.028299,           0.0020268,           0.0020268,           0.0020268
                 136,            0.051585,            0.021883,            0.028463,            0.070536,           0.0010577,          2.3733e-05,          5.0282e-06,            0.052297,            0.014497,               0.028,           0.0020123,           0.0020123,           0.0020123
                 137,            0.050978,            0.022464,            0.028152,            0.056423,           0.0011691,          1.6292e-05,          3.7638e-06,            0.052579,            0.015415,            0.028279,           0.0019977,           0.0019977,           0.0019977
                 138,            0.051068,            0.020698,            0.027835,            0.056684,          0.00022268,          1.5533e-05,          5.1708e-06,            0.052806,            0.016409,            0.028559,           0.0019831,           0.0019831,           0.0019831
                 139,            0.050798,            0.019866,            0.028851,            0.056868,          0.00027835,          2.1935e-05,          6.9198e-06,              0.0525,            0.015516,            0.028346,           0.0019685,           0.0019685,           0.0019685
                 140,            0.051588,            0.022567,            0.027531,            0.084736,          0.00016701,          1.3362e-05,          3.4865e-06,            0.052372,            0.014863,            0.028049,           0.0019538,           0.0019538,           0.0019538
                 141,            0.051741,            0.022599,            0.028715,            0.098885,          0.00022268,          1.8478e-05,          3.4737e-06,            0.052125,            0.014089,            0.027744,           0.0019392,           0.0019392,           0.0019392
                 142,            0.051708,             0.02127,            0.028544,            0.084763,          0.00022268,          2.5121e-05,          4.9857e-06,             0.05195,            0.014008,            0.027564,           0.0019245,           0.0019245,           0.0019245
                 143,            0.051377,            0.021825,            0.027724,          0.00053316,            0.005537,          7.6313e-05,          4.8899e-05,            0.051991,            0.013804,            0.027662,           0.0019098,           0.0019098,           0.0019098
                 144,            0.050946,            0.019794,            0.026718,            0.018199,           0.0050917,           0.0010981,          0.00096202,            0.051927,            0.013724,            0.027585,           0.0018951,           0.0018951,           0.0018951
                 145,            0.051432,            0.023307,            0.027919,             0.00238,           0.0070658,          0.00077273,          0.00067231,            0.051826,            0.013822,            0.027372,           0.0018804,           0.0018804,           0.0018804
                 146,            0.050859,            0.024693,            0.027581,            0.019571,           0.0044236,          0.00057925,          0.00038408,            0.051814,            0.013723,            0.027323,           0.0018657,           0.0018657,           0.0018657
                 147,            0.051474,              0.0229,            0.028121,            0.034101,           0.0040743,          0.00076286,          0.00045685,            0.051826,            0.013682,            0.027333,            0.001851,            0.001851,            0.001851
                 148,            0.050831,            0.021838,            0.028091,           0.0013118,           0.0057597,           0.0002207,          0.00015512,            0.051833,            0.013801,            0.027357,           0.0018362,           0.0018362,           0.0018362
                 149,            0.051556,            0.025718,            0.028168,          0.00096898,           0.0054814,           0.0001892,           0.0001318,            0.051885,            0.013786,            0.027406,           0.0018215,           0.0018215,           0.0018215
                 150,            0.050356,            0.020802,            0.028033,           0.0021002,             0.01843,           0.0012628,          0.00069447,            0.052108,            0.013719,            0.027682,           0.0018067,           0.0018067,           0.0018067
